comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,75,,Badland,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1650646,13638006
,15,,Torriorthents,Taxon above family,Yes,MAP8-10,,1.0,16.0,30.0,,,,Medium,2,,,,,,,No,Excessively drained,1463.0999755859375,1569.800048828125,1676.4000244140625,360,0,0,hills,,,,11.699999809265137,12.5,13.300000190734863,152,203,254,,,,150,165,180,7,e,,,,,,,,200,300,400,,,,,,,,,,,,,,,None,0,0,0,,,,D,,High,Torriorthents,Entisols,Orthents,Torriorthents,,not used,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,1650646,13638007
,95,,Uranium mined lands,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eighth edition,,,,,,,N/A,N/A,,,,,1650644,13638005
,50,,Gapmesa,Series,Yes,,,1.0,3.0,5.0,,61,,Medium,2,86,3,,,,,No,Well drained,1981.0,2000.0,2195.0,360,0,0,"hills, mesas",,0.30000001192092896,,9.399999618530273,11.0,12.0,254,305,356,,,,120,130,140,6,c,,,,,,,,500,1000,1500,,,,,,,,,,,,,,,Low,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine-loamy,,superactive,not used,mesic,Ustic,mesic,eighth edition,,,,,,,N/A,N/A,,,,,1650643,13638003
,35,,Bond family,Family,Yes,,,1.0,4.0,8.0,,61,,High,1,86,3,,,,,No,Well drained,1981.0,2000.0,2195.0,360,0,0,"hills, mesas",,0.23000000417232513,,9.399999618530273,11.0,12.0,254,305,356,,,,120,130,140,7,s,,,,,,,,275,500,700,,,,,,,,,,,,,,,Low,0,0,0,,,,D,Low,Moderate,"Loamy, mixed, superactive, mesic Lithic Ustic Haplargids",Aridisols,Argids,Haplargids,Lithic Ustic Haplargids,loamy,,superactive,not used,mesic,Ustic,mesic,eighth edition,,,,,,,N/A,N/A,,,,,1650643,13638004
,40,,Shiprock family,Family,Yes,,,1.0,3.0,8.0,,61,,Very low,5,134,2,,,,,No,Somewhat excessively drained,1768.0,1800.0,1951.0,360,0,0,fan terraces on mesas,,0.30000001192092896,,10.5,11.0,12.0,152,203,254,,,,130,140,160,7,c,,,,,,,,300,450,550,,,,,,,,,,,,,,,Low,,,,,,,B,Low,Moderate,"Coarse-loamy, mixed, superactive, mesic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,coarse-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,58008,13637872
,45,,Redlands family,Family,Yes,,,1.0,3.0,8.0,,61,,Low,5,86,3,,,,,No,Well drained,1768.0,1800.0,1951.0,360,0,0,fan terraces on mesas,,0.30000001192092896,,10.5,11.0,12.0,152,203,254,,,,130,140,160,7,c,,,,,,,,350,450,550,,,,,,,,,,,,,,,Low,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,58008,13637873
,50,,Betonnie,Series,Yes,,,3.0,4.0,6.0,,45,,Very low,5,86,3,,,,,No,Somewhat excessively drained,1890.0,1935.0,1981.0,360,0,0,fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,350,800,1150,,,,,,,,,,,,,,,Moderate,,,,,,,A,Low,Moderate,"Coarse-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,coarse-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58005,13637830
,30,,Pinavettes family,Family,Yes,,,5.0,6.0,10.0,,45,,Very low,5,250,1,,,,,No,Excessively drained,1890.0,1935.0,1981.0,360,0,0,dunes on fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,400,650,900,,,,,,,,,,,,,,,Low,,,,,,,A,Low,Moderate,"Mixed, mesic Ustic Torripsamments",Entisols,Psamments,Torripsamments,Ustic Torripsamments,not used,,not used,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58005,13637831
,80,,Tewa,Series,Yes,,,1.0,3.0,5.0,,61,,Medium,5,86,3,,,,,No,Well drained,1554.0,1646.0,1737.0,360,0,0,fan terraces,,0.30000001192092896,,10.5,11.0,12.0,152,203,254,,,,130,140,160,7,c,,,,,,,,300,550,700,,,,,,,,,,,,,,,Low,,,,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Typic Haplocambids",Aridisols,Cambids,Haplocambids,Typic Haplocambids,fine-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,58004,13637819
,35,,Arabrab,Series,Yes,,,3.0,5.0,8.0,,48,,Medium,1,48,6,,,,,No,Well drained,1951.0,2134.0,2256.0,360,0,0,"mesas, plateaus",,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,120,140,6,c,,,,,,,,200,300,400,,,,,,,,,,,,,,,Moderate,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, mesic Lithic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Lithic Haplustalfs,loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,58003,13637832
,40,,Parkelei family,Family,Yes,,,2.0,3.0,5.0,,48,,Low,4,86,3,,,,,No,Well drained,1951.0,2134.0,2256.0,360,0,0,"mesas, plateaus",,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,120,140,6,c,,,,,,,,300,500,700,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,58003,13637833
,90,,Parkelei family,Family,Yes,,,1.0,5.0,8.0,,48,,Medium,5,86,3,,,,,No,Well drained,1981.0,2134.0,2286.0,360,0,0,"mesas, plateaus",,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,400,750,1100,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,not used,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,58002,13637839
,40,,Rizno,Series,Yes,,,2.0,10.0,15.0,,15,,Medium,1,86,3,,,,,No,Well drained,1829.0,1951.0,2042.0,360,0,0,structural benches on escarpments,,0.30000001192092896,,10.0,10.5,11.699999809265137,254,305,356,,,,120,135,150,7,e,,,,,,,,300,450,600,,,,,,,,,,,,,,,Low,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, calcareous, mesic Lithic Ustic Torriorthents",Entisols,Orthents,Torriorthents,Lithic Ustic Torriorthents,loamy,,superactive,calcareous,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58001,13637840
,30,,Tekapo family,Family,Yes,,,2.0,25.0,45.0,,15,,Very high,2,48,6,,,,,No,Well drained,1829.0,1951.0,2042.0,360,0,0,escarpments,,0.23000000417232513,,10.0,10.5,11.699999809265137,254,305,356,,,,120,135,150,7,e,,,,,,,,250,450,600,,,,,,,,,,,,,,,Low,,,,,,,D,Low,High,"Clayey, mixed, superactive, calcareous, mesic, shallow Ustic Torriorthents",Entisols,Orthents,Torriorthents,Ustic Torriorthents,clayey,,superactive,calcareous,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58001,13637841
,25,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,58001,13637842
,40,,Begay,Series,Yes,,,10.0,15.0,25.0,,21,,Low,3,86,3,,,,,No,Well drained,1829.0,1890.0,2012.0,360,0,0,fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,130,150,6,c,,,,,,,,550,650,800,,,,,,,,,,,,,,,Low,,,,,,,A,Low,Moderate,"Coarse-loamy, mixed, superactive, mesic Ustic Haplocambids",Aridisols,Cambids,Haplocambids,Ustic Haplocambids,coarse-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58000,13637843
,50,,Pinavettes family,Family,Yes,,,15.0,20.0,60.0,,21,,Low,5,134,2,,,,,No,Excessively drained,1829.0,1890.0,2012.0,360,0,0,dunes on fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,130,150,6,c,,,,,,,,400,650,900,,,,,,,,,,,,,,,Low,,,,,,,A,Low,Moderate,"Mixed, mesic Ustic Torripsamments",Entisols,Psamments,Torripsamments,Ustic Torripsamments,not used,,not used,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,58000,13637844
,35,,Betonnie,Series,Yes,,,1.0,3.0,10.0,,61,,Very low,5,86,3,,,,,No,Somewhat excessively drained,1829.0,1920.0,2012.0,360,0,0,fan terraces,,0.30000001192092896,,10.0,10.5,11.699999809265137,254,305,356,,,,120,135,150,6,c,,,,,,,,350,800,1150,,,,,,,,,,,,,,,Moderate,,,,,,,A,Low,Moderate,"Coarse-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,coarse-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57999,13637863
,55,,Penistaja family,Family,Yes,,,1.0,3.0,10.0,,61,,Low,5,86,3,,,,,No,Well drained,1829.0,1920.0,2012.0,360,0,0,fan terraces,,0.23000000417232513,,10.0,10.5,11.699999809265137,254,305,356,,,,120,135,150,6,c,,,,,,,,500,650,800,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57999,13637864
,40,,Aquima,Series,Yes,,,1.0,3.0,5.0,,61,,Low,5,56,5,None - deposition,Grass/herbaceous cover,Grassland rangeland,,No,Well drained,1829.0,1900.0,2073.0,90,180,270,"alluvial fans, stream terraces, uplands",,0.23000000417232513,,8.300000190734863,9.399999618530273,10.5,254,305,356,,,,100,125,150,6,c,,3,e,,,,,500,1000,1500,,,,,,,,,,,,,,,Low,0,0,0,0,0,0,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Ustic Haplocambids",Aridisols,Cambids,Haplocambids,Ustic Haplocambids,fine-loamy,not used,superactive,not used,mesic,Ustic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,57998,13637778
,40,,Hawaikuh,Series,Yes,,,1.0,3.0,5.0,,61,,Medium,5,56,5,None - deposition,Grass/herbaceous cover,Grassland rangeland,,No,Well drained,1829.0,1900.0,2073.0,90,180,270,"fan remnants, stream terraces, uplands",,0.1599999964237213,,8.300000190734863,9.399999618530273,10.5,254,305,356,,,,100,125,150,6,c,,3,e,,,,,800,1000,1200,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,C,Moderate,Moderate,"Fine, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine,not used,superactive,not used,mesic,Ustic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,57998,13637779
,80,,Zia,Series,Yes,,,1.0,3.0,5.0,48,61,91,Very low,5,86,3,None - deposition,Grass/herbaceous cover,Grassland rangeland,,No,Somewhat excessively drained,1829.0,1950.0,2073.0,90,180,270,"alluvial fans, stream terraces, uplands",,0.23000000417232513,,9.5,10.600000381469727,11.699999809265137,254,305,356,,,,120,130,150,6,c,,3,e,,,,,600,900,1200,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A,Low,Moderate,"Coarse-loamy, mixed, superactive, calcareous, mesic Ustic Torriorthents",Entisols,Orthents,Torriorthents,Ustic Torriorthents,coarse-loamy,not used,superactive,calcareous,mesic,Ustic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,57997,13638034
,30,,Millpaw family,Family,Yes,,,1.0,2.0,3.0,,91,,Medium,5,48,6,,,,,No,Well drained,2316.0,2377.0,2438.0,360,0,0,fan terraces,,0.1599999964237213,,7.800000190734863,8.300000190734863,8.899999618530273,457,508,559,,,,110,120,130,6,c,,,,,,,,500,850,1200,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Fine, mixed, superactive, mesic Pachic Argiustolls",Mollisols,Ustolls,Argiustolls,Pachic Argiustolls,fine,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,57996,13637944
,50,,Umbarg family,Family,Yes,,,1.0,2.0,3.0,,91,,Low,5,48,6,,,,,No,Well drained,2316.0,2377.0,2438.0,360,0,0,stream terraces,,0.23000000417232513,,7.800000190734863,8.300000190734863,8.899999618530273,457,508,559,,,,110,120,130,6,c,,,,,,,,500,850,1200,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Cumulic Haplustolls",Mollisols,Ustolls,Haplustolls,Cumulic Haplustolls,fine-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,57996,13637945
,15,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,57995,13637941
,40,,Nizhoni family,Family,Yes,,,15.0,25.0,30.0,,15,,High,1,86,3,,,,,No,Well drained,2195.0,2316.0,2377.0,360,0,0,escarpments on plateaus,,0.1599999964237213,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,200,350,500,,,,,,,,,,,,,,,Moderate,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, calcareous, mesic Aridic Lithic Ustorthents",Entisols,Orthents,Ustorthents,Aridic Lithic Ustorthents,loamy,,superactive,calcareous,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57995,13637942
,45,,Atlatl,Series,Yes,,,15.0,15.0,25.0,,15,,High,2,48,6,,,,,No,Well drained,2195.0,2316.0,2377.0,360,0,0,escarpments on plateaus,,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,200,350,500,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Coarse-loamy, carbonatic, mesic Aridic Calciustepts",Inceptisols,Ustepts,Calciustepts,Aridic Calciustepts,coarse-loamy,,not used,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57995,13637943
,25,,Vessilla,Series,Yes,,,35.0,40.0,70.0,,15,,High,1,56,5,,,,,No,Well drained,2195.0,2316.0,2438.0,360,0,0,escarpments,,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,200,350,500,,,,,,,,,,,,,,,Low,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, calcareous, mesic Aridic Lithic Ustorthents",Entisols,Orthents,Ustorthents,Aridic Lithic Ustorthents,loamy,,superactive,calcareous,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57994,13637939
,70,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,57994,13637940
,15,,Vosburg,Series,Yes,,,1.0,3.0,5.0,,48,,Low,5,56,5,,,,,No,Well drained,2073.0,2134.0,2377.0,360,0,0,hills,,0.1599999964237213,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,500,850,1200,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Pachic Argiustolls",Mollisols,Ustolls,Argiustolls,Pachic Argiustolls,fine-loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57993,13637936
,35,,Nomrah,Series,Yes,,,2.0,5.0,10.0,,48,,Medium,5,86,3,,,,,No,Well drained,2073.0,2225.0,2377.0,360,0,0,hills,,0.1599999964237213,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,300,500,700,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Calcidic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Calcidic Haplustalfs,fine-loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57993,13637937
,40,,Iwela family,Family,Yes,,,10.0,20.0,40.0,,48,,Very high,5,134,2,,,,,No,Well drained,2073.0,2134.0,2377.0,360,0,0,hills,,0.23000000417232513,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,350,500,650,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57993,13637938
,35,,Chafin,Series,Yes,,,2.0,3.0,4.0,,54,,High,4,48,6,,,,,No,Well drained,1981.0,2134.0,2286.0,360,0,0,fan terraces,,0.3700000047683716,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,400,750,1000,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,High,"Fine, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57992,13637931
,50,,Blancot family,Family,Yes,,,2.0,4.0,6.0,,54,,Medium,5,48,6,,,,,No,Well drained,1981.0,2134.0,2286.0,360,0,0,fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,600,850,1200,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57992,13637932
,35,,Betonnie,Series,Yes,,,1.0,4.0,8.0,,54,,Very low,5,86,3,,,,,No,Well drained,1981.0,2134.0,2225.0,360,0,0,fan terraces,,0.30000001192092896,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,550,650,800,,,,,,,,,,,,,,,Low,,,,,,,A,Low,Moderate,"Coarse-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,coarse-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57990,13637817
,45,,Doakum family,Family,Yes,,,1.0,3.0,8.0,,54,,Medium,5,86,3,,,,,No,Well drained,1981.0,2134.0,2225.0,360,0,0,fan terraces,,0.23000000417232513,,10.0,10.0,11.5,254,305,356,,,,120,140,150,6,c,,,,,,,,600,850,1200,,,,,,,,,,,,,,,Low,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Ustic Haplargids",Aridisols,Argids,Haplargids,Ustic Haplargids,fine-loamy,,superactive,not used,mesic,Ustic,mesic,,,,,,,,N/A,N/A,,,,,57990,13637818
,25,,Stozuni,Series,Yes,,,15.0,25.0,45.0,,36,,High,1,56,5,,,,,No,Well drained,2316.0,2377.0,2438.0,360,0,0,"cuestas, plateaus",,0.23000000417232513,,4.5,5.0,6.0,457,508,559,,,,80,95,110,5,c,,,,,,,,200,400,600,,,,,,,,,,,,,,,Moderate,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, nonacid, frigid Lithic Ustorthents",Entisols,Orthents,Ustorthents,Lithic Ustorthents,loamy,,superactive,nonacid,frigid,Typic,frigid,,,,,,,,N/A,N/A,,,,,57989,13637926
,30,,Klizhin family,Family,Yes,,,8.0,10.0,15.0,,36,,Low,5,86,3,,,,,No,Well drained,2316.0,2377.0,2438.0,360,0,0,plateaus,,0.1599999964237213,,4.5,5.0,6.0,457,508,559,,,,80,95,110,5,c,,,,,,,,300,500,700,,,,,,,,,,,,,,,Moderate,,,,,,,A,Low,Low,"Coarse-loamy, mixed, superactive, frigid Pachic Haplustolls",Mollisols,Ustolls,Haplustolls,Pachic Haplustolls,coarse-loamy,,superactive,not used,frigid,Typic,frigid,,,,,,,,N/A,N/A,,,,,57989,13637927
,35,,Manuelito,Series,Yes,,,8.0,10.0,15.0,,36,,Medium,2,86,3,,,,,No,Well drained,2316.0,2377.0,2438.0,360,0,0,plateaus,,0.1599999964237213,,7.800000190734863,8.300000190734863,8.899999618530273,457,508,559,,,,110,120,130,5,c,,,,,,,,300,500,700,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Typic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Typic Haplustalfs,fine-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,57989,13637928
,50,,Verite,Series,Yes,,,1.0,4.0,8.0,,54,,Medium,1,86,3,,,,,No,Well drained,2286.0,2408.0,2438.0,360,0,0,plateaus,,0.23000000417232513,,7.800000190734863,8.300000190734863,8.899999618530273,457,508,559,,,,110,120,130,6,c,,,,,,,,300,600,800,,,,,,,,,,,,,,,Moderate,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, mesic Lithic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Lithic Haplustalfs,loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,57988,13637861
,45,,Manuelito,Series,Yes,,,1.0,4.0,8.0,,54,,Medium,2,86,3,,,,,No,Well drained,2286.0,2408.0,2438.0,360,0,0,plateaus,,0.1599999964237213,,7.800000190734863,8.300000190734863,8.899999618530273,457,508,559,,,,110,120,130,6,c,,,,,,,,300,500,700,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Typic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Typic Haplustalfs,fine-loamy,,superactive,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,57988,13637862
,20,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,57987,13637923
,30,,Vessilla,Series,Yes,,,8.0,10.0,20.0,,21,,Medium,1,86,3,,,,,No,Well drained,2103.0,2134.0,2286.0,360,0,0,"hills, ridges",,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,200,350,500,,,,,,,,,,,,,,,Low,,,,,,,D,Low,Moderate,"Loamy, mixed, superactive, calcareous, mesic Aridic Lithic Ustorthents",Entisols,Orthents,Ustorthents,Aridic Lithic Ustorthents,loamy,,superactive,calcareous,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57987,13637924
,35,,Toldohn,Series,Yes,,,8.0,15.0,35.0,,21,,Very high,2,48,6,,,,,No,Well drained,2103.0,2134.0,2286.0,360,0,0,"hills, ridges",,0.23000000417232513,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,300,450,600,,,,,,,,,,,,,,,Moderate,,,,,,,D,Low,High,"Clayey, mixed, superactive, calcareous, mesic, shallow Aridic Ustorthents",Entisols,Orthents,Ustorthents,Aridic Ustorthents,clayey,,superactive,calcareous,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57987,13637925
,40,,Hosta,Series,Yes,,,3.0,4.0,8.0,,54,,High,5,48,6,,,,,No,Well drained,2103.0,2134.0,2286.0,360,0,0,"drainageways, stream terraces",,0.23000000417232513,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,400,750,1100,,,,,,,,,,,,,,,Moderate,,,,,,,C,Low,High,"Fine, mixed, superactive, mesic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57986,13637921
,50,,Parkelei family,Family,Yes,,,3.0,4.0,8.0,,54,,Low,5,86,3,,,,,No,Well drained,2103.0,2134.0,2286.0,360,0,0,drainageways,,0.30000001192092896,,9.0,9.0,10.5,356,406,457,,,,110,130,140,6,c,,,,,,,,400,650,900,,,,,,,,,,,,,,,Moderate,,,,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, mesic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,,superactive,not used,mesic,Aridic (torric),mesic,,,,,,,,N/A,N/A,,,,,57986,13637922
,35,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,57985,13637916
