comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,85,,Glenbar,Series,Yes,"IRR, MAP7-10",,0.0,1.0,2.0,30,152,305,Negligible,5,86,4L,Class 1,Crop cover,Row crop,,No,Well drained,300.0,450.0,610.0,360,0,0,"flood plains, intermontane basins",,0.1599999964237213,,21.100000381469727,21.700000762939453,22.200000762939453,178,216,254,,,,240,283,325,7,c,,3,w,,,,,600,900,1300,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Low,Moderate,"Fine-silty, mixed, superactive, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,not used,superactive,calcareous,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,53350,13639681
,100,,Glenbar,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,213.0,297.0,381.0,360,0,0,"flood plains, terraces",,0.23000000417232513,,20.0,20.899999618530273,21.700000762939453,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-silty, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53351,13639582
,100,,Glenbar,Series,Yes,"IRR, MAP7-10, CALC SURF",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,213.0,297.0,381.0,360,0,0,"plains, stream terraces",,0.23000000417232513,,20.0,20.899999618530273,21.700000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,300,450,1000,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-silty, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53352,13639583
,45,,Gunsight,Series,Yes,"NIRR, MAP7-10",,0.0,5.0,10.0,201,235,268,,5,56,5,,,,,No,Somewhat excessively drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,s,,4,s,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53353,13639584
,45,,Rillito,Series,Yes,"NIRR, MAP7-10",,0.0,5.0,10.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,s,,2,s,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53353,13639585
,45,,Gunsight,Series,Yes,"NIRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Somewhat excessively drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,s,,4,s,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53354,13639586
,45,,Rillito,Series,Yes,"NIRR, MAP7-10",,1.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53354,13639587
,55,,Harqua,Series,Yes,NIRR,,0.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53355,13639588
,30,,Harqua,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,3,e,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53355,13639589
,25,,Harqua,Series,Yes,NIRR,,0.0,1.0,1.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53356,13639590
,40,,Harqua,Series,Yes,NIRR,,1.0,5.0,8.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,3,e,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53356,13639591
,40,,Harqua,Series,Yes,NIRR,,0.0,1.0,1.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,alluvial fans,,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53357,13639592
,35,,Gunsight,Series,Yes,"NIRR, MAP7-10",,0.0,3.0,5.0,30,152,305,,5,56,5,,,,,No,Somewhat excessively drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,s,,,,,,,,150,250,350,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53357,13639593
,40,,Harqua,Series,Yes,NIRR,,0.0,1.0,1.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,"alluvial fans, plains",,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53358,13639594
,35,,Laveen,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53358,13639595
,50,,Harqua,Series,Yes,NIRR,,0.0,1.0,1.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,328.0,411.0,360,0,0,"alluvial fans, plains",,0.3700000047683716,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,3,e,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53359,13639596
,20,,Rillito,Series,Yes,"NIRR, MAP7-10",,0.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53359,13639597
,100,,La Palma,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,201,235,268,,2,86,3,,,,,No,Well drained,244.0,305.0,366.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,D,High,High,"Fine-loamy, mixed, hyperthermic Typic Durargids",Aridisols,Argids,Durargids,Typic Durargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53360,13639598
,100,,Laveen,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53361,13639599
,100,,Laveen,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53362,13639600
,100,,Laveen,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53363,13639601
,100,,Laveen,Series,Yes,"SLI SAL-ALK,IRR,MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53364,13639602
,100,,Laveen,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,plains,,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53365,13639603
,35,,Laveen,Series,Yes,"SLI SAL-ALK,IRR,MAP7-10",,0.0,1.0,2.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,plains,,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53366,13639604
,20,,Laveen,Series,Yes,"IRR, MAP7-10",,0.0,1.0,2.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,plains,,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53366,13639605
,30,,Antho,Series,Yes,"IRR,MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,259.0,343.0,427.0,360,0,0,plains,,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53366,13639606
,50,,Mohall,Series,Yes,"NIRR, MAP7-10,THICK SURF",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,305.0,373.0,442.0,360,0,0,plains,,0.23000000417232513,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53367,13639607
,20,,Tremant,Series,Yes,"NIRR, MAP7-10,CALC SURF",,0.0,2.0,3.0,30,152,305,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,plains,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,2,s,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53367,13639608
,25,,Mohall,Series,Yes,"NIRR, MAP7-10,THIN SURF",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,305.0,373.0,442.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53368,13639609
,20,,Mohall,Series,Yes,"NIRR, MAP7-10,THICK SURF",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,305.0,373.0,442.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53368,13639610
,35,,Laveen,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53368,13639611
,100,,Maripo,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,3,86,3,,,,,No,Well drained,244.0,343.0,442.0,360,0,0,"alluvial fans, flood plains, stream terraces",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53369,13639612
,85,,Mohall,Series,Yes,,,0.0,0.5,1.0,30,152,305,Low,5,86,3,Class 1,Crop cover,Other grass/herbaceous cover,,No,Well drained,305.0,479.0,610.0,360,0,0,"alluvial fans, basin floors, fan remnants, intermontane basins, stream terraces",,0.30000001192092896,,21.100000381469727,21.600000381469727,22.200000762939453,178,216,254,,,,240,283,325,7,c,,1,w,,,,,375,475,575,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Typic Calciargids",Aridisols,Argids,Calciargids,Typic Calciargids,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,53370,13639683
75,80,100,Mohall,Series,Yes,,,0.0,1.0,3.0,201,235,268,Low,5,86,4L,None - deposition,Shrub cover,Shrubby rangeland,,No,Well drained,305.0,476.0,608.0,360,0,0,"basin floors, basins, fan terraces, stream terraces",,0.23000000417232513,,20.0,21.600000381469727,23.299999237060547,152,190,254,,,,240,283,325,7,c,,1,,,,4ck,,250,400,600,,,,,,,,,,,,,,Low,None,0,0,0,0,0,0,C,High,High,"Fine-loamy, mixed, superactive, hyperthermic Typic Calciargids",Aridisols,Argids,Calciargids,Typic Calciargids,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,53371,13639680
,100,,Mohall,Series,Yes,"IRR, MAP7-10,THIN SURF",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,305.0,373.0,442.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53372,13639613
,100,,Mohall,Series,Yes,"IRR, MAP7-10,THIN SURF",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,305.0,373.0,442.0,360,0,0,plains,,0.23000000417232513,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,300,450,1000,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53373,13639614
,35,,Perryville,Series,Yes,NIRR,,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53374,13639615
,30,,Rillito,Series,Yes,"NIRR, MAP7-10",,0.0,2.0,3.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,2,e,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53374,13639616
,10,,Perryville,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,350,500,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, carbonatic, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53374,13639617
,100,,Pinal,Series,Yes,NIRR,,0.0,2.0,3.0,30,152,305,,1,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53375,13639618
,55,,Pinal,Series,Yes,NIRR,,0.0,2.0,3.0,30,152,305,,1,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53376,13639619
,35,,Suncity,Series,Yes,MAP7-10,,0.0,2.0,3.0,30,152,305,,1,38,7,,,,,No,Well drained,320.0,373.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Durargids",Aridisols,Argids,Durargids,Typic Durargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53376,13639620
,40,,Pinamt,Series,Yes,"NIRR, MAP7-10,CALC SURF",,1.0,6.0,10.0,3,17,30,,5,0,8,,,,,No,Well drained,274.0,411.0,549.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,4,s,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53377,13639621
