comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,100,,Ochlockonee,Series,Yes,,,0.0,0.5,1.0,,30,,,5,134,2,,,,,No,Well drained,30.0,137.0,244.0,220,150,80,flood plains on coastal plains,,0.30000001192092896,,13.0,15.0,17.0,1219,1321,1422,,,,190,205,220,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,Moderate,"Coarse-loamy, siliceous, acid, thermic Typic Udifluvents",Entisols,Fluvents,Udifluvents,Typic Udifluvents,coarse-loamy,,,acid,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575359,13760886
,95,,Percilla,Series,Yes,,,0.0,0.5,1.0,,30,,,5,48,6,,,,Wooded under natural conditions,Yes,Poorly drained,91.0,145.0,198.0,220,150,80,depressions on interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine, mixed, thermic Aeric Epiaqualfs",Alfisols,Aqualfs,Epiaqualfs,Aeric Epiaqualfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575360,13760887
,5,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575360,13760888
,100,,Ruston,Series,Yes,AFFR25-30,AFFR 25-30,1.0,2.0,3.0,,91,,,5,86,3,,,,,No,Well drained,30.0,99.0,168.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,16.0,19.0,21.0,1143,1397,1651,,,,200,260,320,2,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Fine-loamy, siliceous, thermic Typic Paleudults",Ultisols,Udults,Paleudults,Typic Paleudults,fine-loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575361,13760889
,8,,Savannah,Series,No,,,3.0,5.0,8.0,,,,,,,,,,,,No,Moderately well drained,15.0,61.0,122.0,0,135,360,terraces on coastal plains,,,,,,,1197,1475,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermic,,,,,,,,N/A,N/A,,,,,575362,13761423
,5,,Smithdale,Series,No,,,3.0,5.0,8.0,,,,,,,,,,,,No,Well drained,15.0,61.0,122.0,0,135,360,hillslopes on coastal plains,,,,,,,1197,1475,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermic,,,,,,,,N/A,N/A,,,,,575362,13761424
,2,,Malbis,Series,No,,,3.0,5.0,8.0,,,,,,,,,,,,No,Moderately well drained,15.0,61.0,122.0,0,135,360,interfluves on coastal plains,,,,,,,1197,1475,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermic,,,,,,,,N/A,N/A,,,,,575362,13761425
,85,,Ruston,Series,Yes,AFFR25-30,,3.0,5.0,8.0,7,15,23,Medium,5,86,3,Class 1,Tree cover,Conifers,,No,Well drained,15.0,61.0,122.0,0,135,360,interfluves on uplands,,0.23000000417232513,,11.0,15.0,22.0,1197,1475,1682,,,,205,240,300,3,e,,,,,,3,,,,,,,,,,,,,,,,,,Medium,None,0,0,0,0,0,0,B,Moderate,Moderate,"Fine-loamy, siliceous, semiactive, thermic Typic Paleudults",Ultisols,Udults,Paleudults,Typic Paleudults,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,twelfth edition,,,,,,,N/A,N/A,,,,,575362,13761426
,100,,Ruston,Series,Yes,"SEV ER,AFFR25-30","AFFR 25-30, severely eroded",3.0,6.0,8.0,,46,,,5,86,3,,,,,No,Well drained,30.0,99.0,168.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,16.0,19.0,21.0,1143,1397,1651,,,,200,260,320,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Fine-loamy, siliceous, thermic Typic Paleudults",Ultisols,Udults,Paleudults,Typic Paleudults,fine-loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575363,13760890
,100,,Briley,Series,Yes,,,1.0,2.0,3.0,,91,,,5,134,2,,,,,No,Well drained,107.0,145.0,183.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,20.0,21.0,1016,1118,1219,,,,240,258,275,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Arenic Paleudults",Ultisols,Udults,Paleudults,Arenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575364,13760891
,100,,Briley,Series,Yes,,,3.0,6.0,8.0,,46,,,5,134,2,,,,,No,Well drained,107.0,145.0,183.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,20.0,21.0,1016,1118,1219,,,,240,258,275,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy, siliceous, thermic Arenic Paleudults",Ultisols,Udults,Paleudults,Arenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575365,13760892
,80,,Tenaha,Series,Yes,,,8.0,12.0,15.0,,30,,,4,134,2,,,,,No,Well drained,91.0,137.0,183.0,220,150,80,interfluves on coastal plains,,0.09000000357627869,,18.0,19.0,20.0,1016,1143,1270,,,,240,253,265,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,Moderate,"Loamy, siliceous, thermic Arenic Hapludults",Ultisols,Udults,Hapludults,Arenic Hapludults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575366,13760893
,20,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575366,13760894
,100,,LaCerda,Series,Yes,,,0.0,1.0,2.0,,61,,,4,86,4,,,,,No,Moderately well drained,61.0,89.0,116.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1067,1194,1321,,,,235,240,245,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Very-fine, montmorillonitic, thermic Chromic Dystruderts",Vertisols,Uderts,Dystruderts,Chromic Dystruderts,very-fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575367,13760895
,100,,LaCerda,Series,Yes,,,1.0,2.0,3.0,,91,,,4,48,6,,,,,No,Moderately well drained,61.0,89.0,116.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1067,1194,1321,,,,235,240,245,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Very-fine, montmorillonitic, thermic Chromic Dystruderts",Vertisols,Uderts,Dystruderts,Chromic Dystruderts,very-fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575368,13760896
,100,,LaCerda,Series,Yes,,,3.0,5.0,6.0,,49,,,4,48,6,,,,,No,Moderately well drained,61.0,89.0,116.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1067,1194,1321,,,,235,240,245,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Very-fine, montmorillonitic, thermic Chromic Dystruderts",Vertisols,Uderts,Dystruderts,Chromic Dystruderts,very-fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575369,13760897
,100,,Woodtell,Series,Yes,,,1.0,2.0,3.0,,91,,,4,86,3,,,,,No,Well drained,91.0,145.0,198.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1092,1168,,,,230,250,270,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Fine, montmorillonitic, thermic Vertic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Vertic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575370,13760898
,100,,Woodtell,Series,Yes,,,3.0,6.0,8.0,,46,,,4,86,3,,,,,No,Well drained,91.0,145.0,198.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1092,1168,,,,230,250,270,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Fine, montmorillonitic, thermic Vertic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Vertic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575371,13760899
,100,,Woodtell,Series,Yes,,,3.0,6.0,8.0,,46,,,4,86,3,,,,,No,Well drained,91.0,145.0,198.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1092,1168,,,,230,250,270,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Fine, montmorillonitic, thermic Vertic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Vertic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575372,13760900
,100,,Water,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575373,13760901
,100,,Dams,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1531395,13760908
