comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,70,,Urban land,Miscellaneous area,Yes,,,0.0,1.0,2.0,,,,Very high,,,,,,Urban and built-up,,Unranked,,0.0,16.0,67.0,338,23,68,"basin floors, basins, urban land",,,,14.0,15.0,16.0,355,370,600,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,60,200,200,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1543362,13085202
,2,,Clear Lake,Series,No,,,0.0,1.0,2.0,,,,Low,5,86,4,,Grass/herbaceous cover,Urban and built-up,Farmable under natural conditions,Yes,Poorly drained,0.0,16.0,67.0,338,23,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,60,200,200,C,Low,High,"Fine, smectitic, thermic Xeric Endoaquerts",Vertisols,Aquerts,Endoaquerts,Xeric Endoaquerts,fine,,not used,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543362,13085203
,1,,Embarcadero,Series,No,,,0.0,1.0,2.0,,,,Negligible,3,86,4,,Grass/herbaceous cover,Urban and built-up,Farmable under natural conditions,Yes,Very poorly drained,0.0,3.0,8.0,338,23,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,4,s,6,4,s,6,,,,,,,,,,,,,,,,,,,,,None,0,0,0,60,200,200,C,Moderate,High,"Fine, mixed, active, calcareous, thermic Fluvaquentic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Fluvaquentic Endoaquolls,fine,not used,active,calcareous,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543362,13085204
,2,,Bayshore,Taxadjunct,No,,,0.0,1.0,2.0,,,,Low,5,48,6,,Grass/herbaceous cover,Urban and built-up,Farmable under natural conditions,Yes,Poorly drained,0.0,16.0,67.0,338,23,68,"basin floors, basins, urban land",,0.09000000357627869,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,,1,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,60,200,200,C,Low,Moderate,"Fine-loamy, mixed, superactive, thermic Typic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,fine-loamy,,superactive,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543362,13085205
,25,,Embarcadero,Series,Yes,,,0.0,1.0,2.0,,,,Low,3,86,4,,Grass/herbaceous cover,Urban and built-up,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,0.0,3.0,8.0,203,315,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,4,s,6,4,s,6,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,High,"Fine, mixed, active, calcareous, thermic Fluvaquentic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Fluvaquentic Endoaquolls,fine,not used,active,calcareous,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543361,13085206
,70,,Urban land,Miscellaneous area,Yes,,,0.0,1.0,2.0,,,,Very high,,,,,,,,Unranked,,0.0,3.0,8.0,203,315,68,"basin floors, basins, urban land",,,,14.0,15.0,16.0,355,355,500,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1543361,13085207
,5,,Hangerone,Series,No,,,0.0,1.0,2.0,,,,Low,5,86,4,,Grass/herbaceous cover,Urban and built-up,Neither wooded nor farmable under natural conditions,Yes,Poorly drained,0.0,3.0,8.0,203,315,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,High,"Fine, smectitic, thermic Cumulic Vertic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Cumulic Vertic Endoaquolls,fine,not used,not used,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543361,13085208
90,95,100,Novato,Series,Yes,,tidally flooded,0.0,0.0,1.0,,,,High,3,0,8,,Water cover,Marshland,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,0.0,1.0,4.0,338,45,113,"esturaries, marshes",,0.30000001192092896,,14.0,15.0,16.0,355,355,500,,,,275,300,325,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C/D,High,High,"Fine, mixed, active, nonacid, mesic Typic Sulfaquents",Entisols,Aquents,Sulfaquents,Typic Sulfaquents,fine,,active,nonacid,mesic,Aquic,mesic,tenth edition,,,,,,,N/A,N/A,,,,,1543360,13085209
1,4,5,Water,Miscellaneous area,No,,,0.0,0.0,0.0,,,,,,,,,,,,Unranked,,0.0,0.0,0.0,,,,"channels, dredged channels, esturaries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1543360,13085210
0,1,2,Typic Xerorthents,Family,No,,acid sulphate,0.0,15.0,30.0,,,,Very high,3,86,4,,Grass/herbaceous cover,Marshland,,No,Moderately well drained,0.0,1.0,4.0,338,45,113,"artificial levees, esturaries, marshes",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,High,High,"Fine, mixed, active, acid, thermic Typic Xerorthents",Entisols,Orthents,Xerorthents,Typic Xerorthents,fine,,active,acid,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1543360,13085211
,25,,Clear Lake,Series,Yes,,,0.0,1.0,2.0,,,,Low,5,86,4,,,,Farmable under natural conditions,Yes,Poorly drained,0.0,24.0,69.0,248,338,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Low,High,"Fine, smectitic, thermic Xeric Endoaquerts",Vertisols,Aquerts,Endoaquerts,Xeric Endoaquerts,fine,not used,not used,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543359,13085212
,65,,Urban land,Miscellaneous area,Yes,,,0.0,1.0,2.0,,,,Very high,,,,,,,,Unranked,,0.0,24.0,69.0,248,338,68,"basin floors, basins, urban land",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1543359,13085213
,5,,Campbell,Series,No,,,0.0,1.0,2.0,,,,Very low,5,48,6,,,,,No,Moderately well drained,0.0,24.0,69.0,248,338,68,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,,1,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Moderate,Moderate,"Fine-silty, mixed, superactive, thermic Cumulic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Cumulic Haploxerolls,fine-silty,not used,superactive,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543359,13085214
,5,,Hangerone,Series,No,,DRAINED,0.0,1.0,2.0,,,,Low,5,86,4,,Grass/herbaceous cover,Urban and built-up,Farmable under natural conditions,Yes,Poorly drained,0.0,24.0,69.0,248,338,68,"basin floors, basins, urban land",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Moderate,High,"Fine, smectitic, thermic Cumulic Vertic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Cumulic Vertic Endoaquolls,fine,not used,not used,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543359,13085215
,75,,Casrock,Series,Yes,,"Sandy Loam, conglomerate bedrock",15.0,22.5,30.0,,,,High,2,86,3,,Grass/herbaceous cover,Shrubby rangeland,,No,Well drained,589.0,658.0,685.0,338,113,248,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,8,,,,,,,,,,,,,,,,,,,,,,,Medium,None,0,0,0,0,0,0,B,High,Moderate,"Loamy-skeletal, mixed, superactive, mesic Pachic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Pachic Ultic Haploxerolls,loamy-skeletal,not used,superactive,not used,mesic,Xeric,mesic,ninth edition,,,,,,,N/A,N/A,,,,,1546224,13085216
,15,,Rock outcrop,Miscellaneous area,No,,Conglomerate,15.0,22.5,30.0,,,,Very high,,,,,Barren land,Shrubby rangeland,,Unranked,,589.0,658.0,685.0,338,113,248,"mountains, mountains",,,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1546224,13085217
,10,,Pachic Ultic Haploxerolls,Family,No,,,15.0,22.5,30.0,,,,Medium,5,48,6,,Grass/herbaceous cover,Shrubby rangeland,,No,Moderately well drained,589.0,658.0,685.0,338,113,248,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,8,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Moderate,Moderate,"Fine-loamy, mixed, superactive, mesic Pachic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Pachic Ultic Haploxerolls,fine-loamy,not used,superactive,not used,mesic,Xeric,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1546224,13085218
,5,,Aptos,Series,No,,,15.0,25.0,30.0,,,,High,3,56,5,,Tree cover,Intermixed conifers and hardwoods,,No,Well drained,196.0,400.0,914.0,338,45,113,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,8,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Moderate,Moderate,"Fine-loamy, mixed, superactive, mesic Pachic Ultic Argixerolls",Mollisols,Xerolls,Argixerolls,Pachic Ultic Argixerolls,fine-loamy,not used,superactive,not used,mesic,Xeric,mesic,tenth edition,,,,,,,N/A,N/A,,,,,1546230,13085219
,5,,Ultic Haploxerolls,Family,No,,,15.0,25.0,30.0,,,,Medium,3,86,3,,Tree cover,Intermixed conifers and hardwoods,,No,Well drained,196.0,400.0,914.0,338,45,113,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,1,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,A,Low,Low,"Loamy-skeletal, mixed, superactive, mesic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Ultic Haploxerolls,loamy-skeletal,not used,superactive,not used,mesic,Xeric,mesic,tenth edition,,,,,,,N/A,N/A,,,,,1546230,13085220
,80,,Ben Lomond,Series,Yes,,,15.0,15.0,30.0,,,,Low,4,56,5,,Tree cover,Intermixed conifers and hardwoods,,No,Well drained,196.0,400.0,939.0,338,45,113,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,1,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,A,Moderate,Low,"Coarse-loamy, mixed, superactive, mesic Pachic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Pachic Ultic Haploxerolls,coarse-loamy,not used,superactive,not used,mesic,Xeric,mesic,tenth edition,,,,,,,N/A,N/A,,,,,1546230,13085221
,10,,Felton,Series,No,,,15.0,25.0,30.0,,,,High,5,86,3,,Tree cover,Intermixed conifers and hardwoods,,No,Well drained,196.0,400.0,914.0,338,45,113,"mountains, mountains",,0.23000000417232513,,13.0,14.0,15.0,1016,1270,1524,,,,200,225,250,4,e,1,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,High,Moderate,"Fine-loamy, mixed, superactive, mesic Ultic Argixerolls",Mollisols,Xerolls,Argixerolls,Ultic Argixerolls,fine-loamy,not used,superactive,not used,mesic,Xeric,mesic,tenth edition,,,,,,,N/A,N/A,,,,,1546230,13085222
100,100,100,Xerorthents,Taxon above family,Yes,,trash substrata,15.0,22.0,30.0,,,,High,3,48,6,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,0.0,1.0,4.0,338,135,293,"basin floors, basins, esturaries, marshes",,0.23000000417232513,,14.0,15.0,16.0,355,355,500,,,,275,300,325,4,e,9,4,e,9,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,Moderate,Xerorthents,Entisols,Orthents,Xerorthents,,,not used,,not used,,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602803,13085223
100,100,100,Xerorthents,Taxon above family,Yes,,trash substrata,0.0,1.0,2.0,,,,Low,3,48,6,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,0.0,2.0,3.0,338,135,293,"basin floors, basins, filled marshlands, sanitary landfills",,0.23000000417232513,,14.0,15.0,16.0,355,355,500,,,,275,300,325,3,s,9,2,s,9,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,Moderate,Xerorthents,Entisols,Orthents,Xerorthents,,,not used,,not used,,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543357,13085224
100,100,100,Xerorthents,Taxon above family,Yes,,anthropogenic fill,0.0,1.0,2.0,,,,Very low,5,56,5,,Grass/herbaceous cover,Urban and built-up,,No,Poorly drained,1.0,29.0,85.0,203,0,158,"alluvial fans, alluvial plains, basin floors, basins, fills",,0.15000000596046448,,14.0,15.0,16.0,355,355,500,,,,275,300,325,3,s,11,2,s,11,,,,,,,,,,,,,,,,,,,,,None,,,,70,100,130,C,Low,Moderate,Xerorthents,Entisols,Orthents,Xerorthents,,,not used,not used,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602807,13085225
65,70,75,Urban land,Miscellaneous area,Yes,,,2.0,5.0,9.0,,,,Very high,,,,,,,,Unranked,,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains, urban land",,,,14.0,15.0,16.0,355,370,600,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1602808,13085226
15,20,25,Flaskan,Series,Yes,,,2.0,5.0,9.0,,,,Medium,4,86,3,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,e,4,2,e,4,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,C,Low,Moderate,"Fine-loamy, mixed, superactive, thermic Typic Argixerolls",Mollisols,Xerolls,Argixerolls,Typic Argixerolls,fine-loamy,,superactive,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602808,13085227
2,5,10,Pachic Haploxerolls,Family,No,,loamy-skeletal,2.0,5.0,9.0,,,,Low,4,56,5,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,e,4,3,e,4,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,B,Moderate,Low,"Loamy-skeletal, mixed, superactive, thermic Typic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Typic Haploxerolls,loamy-skeletal,,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602808,13085228
1,2,5,Landelspark,Series,No,,,2.0,5.0,9.0,,,,Medium,4,86,3,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,e,1,2,e,1,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,C,Moderate,Moderate,"Fine-loamy, mixed, superactive, thermic Fluventic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Fluventic Haploxerolls,fine-loamy,not used,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602808,13085229
1,2,5,Botella,Series,No,,,2.0,5.0,9.0,,,,Medium,5,56,5,,Artificial cover,Urban and built-up,,No,Well drained,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,e,1,2,e,1,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,C,Moderate,Moderate,"Fine-loamy, mixed, superactive, thermic Pachic Argixerolls",Mollisols,Xerolls,Argixerolls,Pachic Argixerolls,fine-loamy,,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602808,13085230
0,1,5,Stevenscreek,Series,No,,,2.0,5.0,9.0,,,,Medium,5,86,3,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,17.0,118.0,251.0,203,338,113,"alluvial fans, alluvial plains",,0.09000000357627869,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,e,1,2,e,1,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,30,C,Moderate,Moderate,"Fine-loamy, mixed, superactive, thermic Pachic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Pachic Haploxerolls,fine-loamy,,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602808,13085231
100,100,100,Water,Miscellaneous area,Yes,,,0.0,0.0,0.0,,,,,,,,,Water cover,,,Unranked,,0.0,68.0,584.0,,,,"bay bottoms, bays (geom.), drainage ditches, drainageways, dredged channels, flood-tidal deltas, floodways, lakes, mud flats, rivers, salt marshes, shore complexes, shorelines, streams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1602816,13085232
95,95,100,Aquic Xerorthents,Family,Yes,,bay mud substratum,0.0,1.0,2.0,,,,Very low,3,56,5,,Grass/herbaceous cover,Urban and built-up,,No,Poorly drained,0.0,1.0,3.0,338,68,158,"esturaries, filled marshlands, marshes",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,3,w,2,3,w,2,,,,,,,,,,,,,,,,,,,,,None,0,0,1,70,100,130,B,High,High,"Fine-loamy over clayey, mixed, superactive, nonacid, thermic Aquic Xerorthents",Entisols,Orthents,Xerorthents,Aquic Xerorthents,fine-loamy over clayey,,superactive,nonacid,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1543354,13085233
0,5,10,Urban land,Miscellaneous area,No,,,0.0,1.0,2.0,,,,Very high,,,,,,,,Unranked,,0.0,1.0,3.0,338,68,158,"basin floors, basins, urban land",,,,14.0,15.0,16.0,355,355,500,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,1,70,100,130,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1543354,13085234
,90,,Embarcadero,Series,Yes,,,0.0,1.0,2.0,,,,Negligible,2,86,4,,Grass/herbaceous cover,Urban and built-up,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,0.0,1.0,6.0,293,0,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,4,s,6,4,s,6,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,High,"Fine, mixed, active, calcareous, thermic Fluvaquentic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Fluvaquentic Endoaquolls,fine,not used,active,calcareous,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602810,13085235
,5,,Hangerone,Series,No,,,0.0,1.0,2.0,,,,Low,5,86,4,,Grass/herbaceous cover,Urban and built-up,Neither wooded nor farmable under natural conditions,Yes,Poorly drained,0.0,1.0,6.0,293,0,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,355,500,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,70,100,130,C,Moderate,High,"Fine, smectitic, thermic Cumulic Vertic Endoaquolls",Mollisols,Aquolls,Endoaquolls,Cumulic Vertic Endoaquolls,fine,not used,not used,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602810,13085236
,5,,Urban land,Miscellaneous area,No,,,0.0,1.0,2.0,,,,,,,,,,,,Unranked,,,,,,,,"basin floors, basins",,,,14.0,15.0,16.0,355,355,500,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,70,100,130,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1602810,13085237
90,90,95,Flaskan,Series,Yes,,sandy loam,15.0,22.5,30.0,,,,High,3,56,5,,Tree cover,Urban and built-up,,No,Well drained,51.0,81.0,216.0,338,45,113,"alluvial fans, alluvial plains",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,4,e,4,4,e,4,,,,,,,,,,,,,,,,,,,,,None,1,1,1,0,0,15,C,Low,Low,"Fine-loamy, mixed, superactive, thermic Typic Argixerolls",Mollisols,Xerolls,Argixerolls,Typic Argixerolls,fine-loamy,not used,superactive,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602809,13085238
2,10,10,Pachic Haploxerolls,Family,No,,loamy skeletal,15.0,22.5,30.0,,,,Medium,4,56,5,,Grass/herbaceous cover,Urban and built-up,,No,Well drained,51.0,81.0,216.0,338,45,113,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,4,e,4,6,e,4,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,15,B,Moderate,Low,"Loamy-skeletal, mixed, superactive, thermic Typic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Typic Haploxerolls,loamy-skeletal,,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602809,13085239
15,20,30,Campbell,Series,Yes,,protected,0.0,1.0,2.0,,,,Very low,5,48,6,,Grass/herbaceous cover,Urban and built-up,,No,Moderately well drained,0.0,27.0,73.0,248,338,68,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,,1,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Moderate,Moderate,"Fine-silty, mixed, superactive, thermic Cumulic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Cumulic Haploxerolls,fine-silty,not used,superactive,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602811,13085240
65,70,85,Urban land,Miscellaneous area,Yes,,,0.0,1.0,2.0,,,,Very high,,,,,,Urban and built-up,,Unranked,,0.0,27.0,73.0,248,338,68,"alluvial fans, alluvial plains, urban land",,,,14.0,15.0,16.0,355,370,600,,,,275,300,325,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1602811,13085241
0,5,10,Newpark,Series,No,,,0.0,1.0,2.0,,,,Low,5,48,6,,Grass/herbaceous cover,Other grass/herbaceous cover,,No,Moderately well drained,0.0,27.0,73.0,248,338,68,"alluvial fans, alluvial plains",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,,1,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Low,Moderate,"Fine-silty, mixed, superactive, thermic Calcic Pachic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Calcic Pachic Haploxerolls,fine-silty,not used,superactive,not used,thermic,Xeric,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602811,13085242
0,5,10,Clear Lake,Series,No,,,0.0,1.0,2.0,,,,Low,5,86,4,,Grass/herbaceous cover,Other grass/herbaceous cover,Farmable under natural conditions,Yes,Poorly drained,0.0,27.0,73.0,248,338,68,"basin floors, basins",,0.1599999964237213,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,5,2,s,5,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,200,300,C,Low,High,"Fine, smectitic, thermic Xeric Endoaquerts",Vertisols,Aquerts,Endoaquerts,Xeric Endoaquerts,fine,,,not used,thermic,Aquic,thermic,tenth edition,,,,,,,N/A,N/A,,,,,1602811,13085243
80,90,95,Elder,Series,Yes,,rarely flooded,0.0,1.0,2.0,,,,Very low,5,86,3,None - deposition,Grass/herbaceous cover,Other grass/herbaceous cover,,No,Somewhat excessively drained,0.0,39.0,132.0,203,338,113,"alluvial plains, streams",,0.23000000417232513,,14.0,15.0,16.0,355,370,600,,,,275,300,325,3,s,,1,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,100,200,A,Low,Low,"Coarse-loamy, mixed, superactive, thermic Cumulic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Cumulic Haploxerolls,coarse-loamy,,superactive,not used,thermic,Xeric,thermic,ninth edition,,,,,,,N/A,N/A,,,,,1602813,13085244
1,2,5,Water,Miscellaneous area,No,,,0.0,1.0,2.0,,,,,,,,,,,Neither wooded nor farmable under natural conditions,Unranked,,0.0,39.0,132.0,203,338,113,"alluvial plains, streams",,,,14.0,15.0,16.0,355,370,600,,,,275,300,325,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,200,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,1602813,13085245
